Object No;Longitude;Latitude
34587;106.86081;-6.162389
34588;106.85582;-6.182048
34589;106.856039;-6.181961
34590;106.856037;-6.181997
34591;106.860544;-6.162145
34592;106.860512;-6.162124
34593;106.856076;-6.182068
34594;106.860757;-6.162189
34595;106.855814;-6.182109
34596;106.855929;-6.182157
34597;106.860937;-6.162106
34598;106.855803;-6.182192
34599;106.855928;-6.182238
34600;106.860821;-6.162057
34601;106.855801;-6.182314
34602;106.86078;-6.162029
34603;106.855789;-6.182481
34604;106.860731;-6.162005
34605;106.856045;-6.182333
34606;106.860598;-6.16196
34607;106.855951;-6.182482
34608;106.855959;-6.182328
34609;106.860645;-6.161972
34610;106.856045;-6.182482
34611;106.855759;-6.182694
34612;106.856025;-6.182716
34613;106.855899;-6.182543
34614;106.855955;-6.182534
34615;106.854297;-6.182861
34616;106.854289;-6.182942
34617;106.854285;-6.18301
34618;106.854425;-6.183012
34619;106.854458;-6.183008
34620;106.854461;-6.182874
34621;106.85444;-6.182745
34622;106.85447;-6.182825
34623;106.854525;-6.183018
34624;106.85448;-6.182786
34625;106.854437;-6.182779
34626;106.854615;-6.182765
34627;106.854694;-6.182858
34628;106.854796;-6.182837
34629;106.854688;-6.182897
34630;106.854735;-6.183037
34631;106.854792;-6.183038
34632;106.854861;-6.183038
34633;106.854905;-6.183036
34634;106.854896;-6.182892
34635;106.854792;-6.18294
34636;106.854849;-6.182844
34637;106.854883;-6.182832
34638;106.854873;-6.182776
34639;106.854992;-6.182754
34640;106.855058;-6.182888
34641;106.854953;-6.18296
34642;106.855001;-6.182964
34643;106.855056;-6.182969
34644;106.855034;-6.183045
34645;106.855113;-6.183036
34646;106.855181;-6.183036
34647;106.855138;-6.182894
34648;106.855146;-6.182762
34649;106.855219;-6.183041
34650;106.855275;-6.183044
34651;106.855335;-6.183049
34652;106.855268;-6.182918
34653;106.85533;-6.182916
34654;106.855402;-6.183056
34655;106.8554;-6.182926
34656;106.855254;-6.182769
34657;106.855331;-6.182769
34658;106.855415;-6.182796
34659;106.860354;-6.161406
34660;106.860366;-6.161265
34661;106.860451;-6.161367
34662;106.860539;-6.161413
34663;106.860374;-6.161212
34664;106.860422;-6.161009
34665;106.860497;-6.161246
34666;106.860552;-6.161069
34667;106.860558;-6.16126
34668;106.860641;-6.161164
34669;106.860601;-6.161273
34670;106.860717;-6.161109
34671;106.860658;-6.161316
34672;106.860812;-6.161269
34673;106.8605;-6.16101
34674;106.860466;-6.160962
34675;106.860571;-6.160954
34676;106.860664;-6.160861
34677;106.860669;-6.161009
34678;106.860576;-6.161049
34679;106.860705;-6.161013
34680;106.860751;-6.160976
34681;106.860774;-6.161098
34682;106.860897;-6.161097
34683;106.86096;-6.161065
34684;106.860963;-6.161212
34685;106.860771;-6.160881
34686;106.860802;-6.160772
34687;106.860882;-6.160894
34688;106.8608;-6.160977
34689;106.860914;-6.161002
34690;106.860941;-6.160909
34691;106.860981;-6.16082
34692;106.860745;-6.161544
34693;106.860521;-6.161841
34694;106.860619;-6.161713
34695;106.860642;-6.161674
34696;106.86068;-6.161612
34697;106.860613;-6.16158
34698;106.860566;-6.161866
34699;106.860615;-6.161906
34700;106.860669;-6.161941
34701;106.860741;-6.161977
34702;106.860806;-6.162
34703;106.860869;-6.162033
34704;106.860979;-6.161845
34705;106.860657;-6.161724
34706;106.860766;-6.161608
34707;106.860818;-6.161839
34708;106.860849;-6.16179
34709;106.861003;-6.161781
34710;106.860871;-6.161665
34711;106.860896;-6.161608
34712;106.86088;-6.161725
34713;106.860945;-6.161755
34714;106.860996;-6.16163
34715;106.861023;-6.161722
34716;106.861062;-6.161653
34717;106.861014;-6.161508
34718;106.860967;-6.161476
34719;106.855503;-6.183052
34720;106.860789;-6.161563
34721;106.855508;-6.182808
34722;106.860906;-6.161345
34723;106.85555;-6.183052
34724;106.860937;-6.161304
34725;106.855612;-6.183049
34726;106.855651;-6.183052
34727;106.860921;-6.16139
34728;106.855711;-6.183056
34729;106.855711;-6.182912
34730;106.861015;-6.16135
34731;106.855605;-6.18293
34732;106.860972;-6.161446
34733;106.861061;-6.161376
34734;106.855554;-6.182925
34735;106.855498;-6.182926
34736;106.86111;-6.161545
34737;106.855602;-6.182806
34738;106.855712;-6.182812
34739;106.855714;-6.183105
34740;106.855939;-6.183098
34741;106.856039;-6.183094
34742;106.855816;-6.183001
34743;106.855979;-6.182821
34744;106.861158;-6.161437
34745;106.861208;-6.161352
34746;106.855936;-6.183612
34747;106.855931;-6.183362
34748;106.855934;-6.183264
34749;106.855929;-6.183153
34750;106.855357;-6.184182
34751;106.854335;-6.183457
34752;106.854633;-6.183336
34753;106.854486;-6.183505
34754;106.860862;-6.161486
34755;106.854493;-6.183544
34756;106.860902;-6.16143
34757;106.854595;-6.184173
34758;106.854828;-6.183676
34759;106.854827;-6.183713
34760;106.854684;-6.183533
34761;106.854849;-6.183489
34762;106.8547;-6.18336
34763;106.861004;-6.161224
34764;106.854906;-6.183365
34765;106.854796;-6.183326
34766;106.861047;-6.161232
34767;106.854701;-6.183194
34768;106.861093;-6.161246
34769;106.854708;-6.183142
34770;106.854713;-6.183076
34771;106.861136;-6.161265
34772;106.861232;-6.161308
34773;106.861306;-6.161152
34774;106.854788;-6.183141
34775;106.854897;-6.183137
34776;106.861164;-6.161202
34777;106.854894;-6.183194
34778;106.854849;-6.18326
34779;106.854859;-6.183334
34780;106.861369;-6.16108
34781;106.854924;-6.18333
34782;106.854959;-6.183328
34783;106.861413;-6.160986
34784;106.854917;-6.183286
34785;106.861251;-6.160942
34786;106.854967;-6.183198
34787;106.85503;-6.18333
34788;106.861212;-6.160944
34789;106.861138;-6.160917
34790;106.855063;-6.183201
34791;106.854959;-6.18307
34792;106.86111;-6.160908
34793;106.861069;-6.160886
34794;106.854896;-6.183165
34795;106.861024;-6.160865
34796;106.854926;-6.183166
34797;106.860973;-6.161038
34798;106.854901;-6.183084
34799;106.855082;-6.183338
34800;106.855137;-6.183338
34801;106.855075;-6.183262
34802;106.855125;-6.183217
34803;106.855113;-6.183074
34804;106.855177;-6.183214
34805;106.855178;-6.183104
34806;106.855174;-6.183262
34807;106.855184;-6.183337
34808;106.855239;-6.183336
34809;106.855305;-6.183332
34810;106.861462;-6.160885
34811;106.855231;-6.183161
34812;106.855295;-6.183096
34813;106.855243;-6.183093
34814;106.861263;-6.160748
34815;106.855342;-6.183326
34816;106.855347;-6.183277
34817;106.861157;-6.160782
34818;106.855353;-6.183224
34819;106.855393;-6.18322
34820;106.855364;-6.183096
34821;106.855408;-6.183092
34822;106.855444;-6.183157
34823;106.855436;-6.183218
34824;106.855476;-6.183216
34825;106.855514;-6.183214
34826;106.855514;-6.183105
34827;106.855604;-6.183222
34828;106.855546;-6.183105
34829;106.855602;-6.183101
34830;106.855471;-6.183357
34831;106.855522;-6.18336
34832;106.855586;-6.18336
34833;106.855503;-6.183262
34834;106.86111;-6.160766
34835;106.854889;-6.183611
34836;106.854949;-6.183613
34837;106.854961;-6.183449
34838;106.860462;-6.16079
34839;106.854973;-6.183401
34840;106.855051;-6.183682
34841;106.855022;-6.183505
34842;106.848064;-6.173377
34843;106.860551;-6.160685
34844;106.854956;-6.183497
34845;106.848158;-6.17343
34846;106.860647;-6.160761
34847;106.855118;-6.183502
34848;106.855034;-6.183466
34849;106.860437;-6.160593
34850;106.855059;-6.183381
34851;106.860552;-6.160576
34852;106.855123;-6.183378
34853;106.860625;-6.16057
34854;106.855182;-6.183505
34855;106.855177;-6.183685
34856;106.860737;-6.160748
34857;106.855182;-6.183742
34858;106.860733;-6.160665
34859;106.855262;-6.183388
34860;106.860737;-6.16059
34861;106.855333;-6.183458
34862;106.860737;-6.160533
34863;106.855345;-6.183392
34864;106.855401;-6.183652
34865;106.8554;-6.183706
34866;106.855309;-6.183525
34867;106.860835;-6.160528
34868;106.855369;-6.183464
34869;106.855413;-6.18347
34870;106.855429;-6.183406
34871;106.855472;-6.18347
34872;106.855475;-6.183509
34873;106.855579;-6.183417
34874;106.860814;-6.160737
34875;106.860865;-6.160744
34876;106.860873;-6.160512
34877;106.860933;-6.160508
34878;106.860906;-6.160754
34879;106.860996;-6.160497
34880;106.86104;-6.160492
34881;106.861087;-6.160482
34882;106.861154;-6.160469
34883;106.861156;-6.16059
34884;106.861208;-6.160456
34885;106.861238;-6.160554
34886;106.861036;-6.160713
34887;106.86116;-6.160712
34888;106.861062;-6.16078
34889;106.861099;-6.160799
34890;106.861295;-6.160574
34891;106.848085;-6.173601
34892;106.861224;-6.160686
34893;106.848219;-6.17322
34894;106.85401;-6.185395
34895;106.848229;-6.17316
34896;106.854094;-6.185451
34897;106.848237;-6.173096
34898;106.854136;-6.185461
34899;106.848126;-6.17308
34900;106.853973;-6.185495
34901;106.848191;-6.17299
34902;106.853934;-6.185567
34903;106.848242;-6.173
34904;106.853935;-6.185635
34905;106.853992;-6.185666
34906;106.847963;-6.17298
34907;106.854077;-6.185589
34908;106.861341;-6.160601
34909;106.84777;-6.173141
34910;106.847785;-6.173033
34911;106.84788;-6.173053
34912;106.861323;-6.160768
34913;106.854108;-6.185558
34914;106.86137;-6.1607
34915;106.861413;-6.160629
34916;106.854018;-6.185535
34917;106.861378;-6.160789
34918;106.861492;-6.160816
34919;106.854089;-6.185707
34920;106.854165;-6.185649
34921;106.854222;-6.185599
34922;106.861276;-6.160474
34923;106.8614;-6.160529
34924;106.854267;-6.185537
34925;106.854135;-6.185789
34926;106.861518;-6.160478
34927;106.854225;-6.185718
34928;106.86158;-6.160625
34929;106.854248;-6.185691
34930;106.847902;-6.172953
34931;106.854283;-6.185671
34932;106.847794;-6.17298
34933;106.861655;-6.160432
34934;106.847806;-6.172922
34935;106.854312;-6.185717
34936;106.85417;-6.185861
34937;106.847749;-6.17293
34938;106.847679;-6.172936
34939;106.861631;-6.160306
34940;106.847617;-6.172934
34941;106.854222;-6.185937
34942;106.86162;-6.160205
34943;106.854291;-6.185877
34944;106.854364;-6.185831
34945;106.847607;-6.173078
34946;106.854413;-6.185795
34947;106.854273;-6.18601
34948;106.854271;-6.186053
34949;106.854319;-6.186106
34950;106.854409;-6.186042
34951;106.854457;-6.186006
34952;106.854513;-6.185966
34953;106.854452;-6.185889
34954;106.854397;-6.185922
34955;106.854346;-6.185926
34956;106.854338;-6.185848
34957;106.854716;-6.185941
34958;106.854556;-6.185901
34959;106.854509;-6.185735
34960;106.854697;-6.185798
34961;106.854736;-6.18573
34962;106.854507;-6.185694
34963;106.855044;-6.185722
34964;106.854418;-6.184065
34965;106.85428;-6.184429
34966;106.854387;-6.184417
34967;106.854269;-6.184505
34968;106.854379;-6.184513
34969;106.854448;-6.184329
34970;106.854429;-6.184443
34971;106.854431;-6.184487
34972;106.854433;-6.184527
34973;106.854378;-6.184559
34974;106.847777;-6.173087
34975;106.854418;-6.184614
34976;106.854258;-6.184598
34977;106.848245;-6.173277
34978;106.848222;-6.17337
34979;106.854366;-6.184698
34980;106.848189;-6.173454
34981;106.854512;-6.184709
34982;106.854254;-6.184782
34983;106.848132;-6.173616
34984;106.854372;-6.184785
34985;106.848274;-6.173485
34986;106.854484;-6.184789
34987;106.848379;-6.173698
34988;106.854523;-6.184793
34989;106.848414;-6.173586
34990;106.854202;-6.184783
34991;106.848441;-6.173514
34992;106.854195;-6.184866
34993;106.848473;-6.173438
34994;106.85435;-6.184883
34995;106.848304;-6.173402
34996;106.854326;-6.184827
34997;106.848482;-6.173413
34998;106.854359;-6.184831
34999;106.848511;-6.173349
35000;106.848545;-6.173266
35001;106.85437;-6.184979
35002;106.848358;-6.173012
35003;106.848274;-6.172997
35004;106.854244;-6.184958
35005;106.848608;-6.173116
35006;106.854359;-6.184926
35007;106.848602;-6.173172
35008;106.848592;-6.173212
35009;106.854208;-6.184957
35010;106.85421;-6.185135
35011;106.847628;-6.172182
35012;106.847796;-6.172196
35013;106.85439;-6.185061
35014;106.847627;-6.172253
35015;106.854404;-6.184978
35016;106.854391;-6.185139
35017;106.847719;-6.172301
35018;106.854484;-6.185065
35019;106.847631;-6.17237
35020;106.854489;-6.185141
35021;106.847788;-6.172372
35022;106.854371;-6.185243
35023;106.847873;-6.172242
35024;106.854315;-6.185241
35025;106.847943;-6.172293
35026;106.860921;-6.162046
35027;106.854195;-6.185185
35028;106.847857;-6.172097
35029;106.861065;-6.161936
35030;106.854191;-6.185245
35031;106.847915;-6.172101
35032;106.847965;-6.172108
35033;106.847945;-6.17237
35034;106.861102;-6.162106
35035;106.854273;-6.185261
35036;106.848009;-6.172373
35037;106.848008;-6.172112
35038;106.861154;-6.161962
35039;106.848067;-6.172214
35040;106.854208;-6.185313
35041;106.848073;-6.172317
35042;106.854199;-6.18541
35043;106.861018;-6.161882
35044;106.85419;-6.185449
35045;106.848075;-6.172372
35046;106.86104;-6.161844
35047;106.854331;-6.185474
35048;106.861062;-6.161792
35049;106.854476;-6.185609
35050;106.848138;-6.172373
35051;106.848177;-6.172372
35052;106.861089;-6.161748
35053;106.848234;-6.17238
35054;106.861185;-6.162169
35055;106.861246;-6.162201
35056;106.848256;-6.172242
35057;106.861286;-6.162097
35058;106.854346;-6.185325
35059;106.848116;-6.172108
35060;106.861337;-6.161989
35061;106.848185;-6.172112
35062;106.854461;-6.18543
35063;106.848269;-6.172133
35064;106.86126;-6.161862
35065;106.854316;-6.185321
35066;106.848217;-6.17212
35067;106.848215;-6.171929
35068;106.861286;-6.1618
35069;106.848111;-6.171928
35070;106.854461;-6.185337
35071;106.86131;-6.161734
35072;106.848036;-6.171864
35073;106.848014;-6.172073
35074;106.861337;-6.161682
35075;106.861483;-6.161653
35076;106.861494;-6.161624
35077;106.847717;-6.171844
35078;106.861515;-6.161568
35079;106.847721;-6.171785
35080;106.861525;-6.16154
35081;106.847633;-6.172066
35082;106.847943;-6.171845
35083;106.861576;-6.161426
35084;106.847997;-6.171977
35085;106.861612;-6.161356
35086;106.848028;-6.17198
35087;106.847942;-6.1718
35088;106.861527;-6.161258
35089;106.861677;-6.16133
35090;106.848225;-6.171864
35091;106.848375;-6.17195
35092;106.848376;-6.171826
35093;106.84837;-6.172017
35094;106.861132;-6.161658
35095;106.848366;-6.172056
35096;106.848363;-6.172106
35097;106.861242;-6.161814
35098;106.848423;-6.172108
35099;106.848426;-6.171966
35100;106.848445;-6.171898
35101;106.861169;-6.161592
35102;106.848486;-6.172025
35103;106.848525;-6.171841
35104;106.861199;-6.161541
35105;106.848481;-6.172116
35106;106.861236;-6.161472
35107;106.848529;-6.172124
35108;106.861271;-6.16141
35109;106.848564;-6.171849
35110;106.861313;-6.161342
35111;106.848633;-6.172016
35112;106.861365;-6.1612
35113;106.848662;-6.171861
35114;106.848619;-6.172128
35115;106.86148;-6.16131
35116;106.848582;-6.172126
35117;106.848704;-6.172133
35118;106.848729;-6.171865
35119;106.848775;-6.17205
35120;106.84883;-6.172053
35121;106.848883;-6.172069
35122;106.848839;-6.172149
35123;106.848909;-6.172026
35124;106.848925;-6.171988
35125;106.848954;-6.171916
35126;106.848962;-6.171865
35127;106.848907;-6.172162
35128;106.848956;-6.172049
35129;106.848995;-6.17197
35130;106.86171;-6.161193
35131;106.861653;-6.161172
35132;106.848293;-6.17234
35133;106.848477;-6.172374
35134;106.861573;-6.161216
35135;106.848586;-6.172398
35136;106.848629;-6.172162
35137;106.861507;-6.161189
35138;106.848586;-6.172156
35139;106.861416;-6.161152
35140;106.848646;-6.172418
35141;106.848779;-6.172401
35142;106.848824;-6.172265
35143;106.848851;-6.172277
35144;106.861754;-6.161174
35145;106.848821;-6.172206
35146;106.86169;-6.161016
35147;106.861621;-6.160977
35148;106.846094;-6.172836
35149;106.84609;-6.172906
35150;106.846087;-6.172968
35151;106.86151;-6.160909
35152;106.846185;-6.172973
35153;106.846287;-6.17292
35154;106.861542;-6.160873
35155;106.846295;-6.172808
35156;106.861676;-6.160836
35157;106.846291;-6.172989
35158;106.846216;-6.172985
35159;106.861745;-6.160872
35160;106.861754;-6.161047
35161;106.861824;-6.161001
35162;106.861747;-6.160777
35163;106.846223;-6.173077
35164;106.861605;-6.160746
35165;106.861629;-6.160664
35166;106.8619;-6.160753
35167;106.861794;-6.160629
35168;106.861672;-6.160566
35169;106.861675;-6.160526
35170;106.861711;-6.160468
35171;106.861735;-6.160417
35172;106.861755;-6.160376
35173;106.861779;-6.160329
35174;106.861795;-6.160286
35175;106.861983;-6.160465
35176;106.861954;-6.160501
35177;106.862005;-6.160565
35178;106.861979;-6.160641
35179;106.861959;-6.160697
35180;106.846296;-6.17307
35181;106.846353;-6.173066
35182;106.84635;-6.172968
35183;106.846361;-6.172808
35184;106.846402;-6.17301
35185;106.84639;-6.172814
35186;106.846479;-6.173001
35187;106.846527;-6.173004
35188;106.84652;-6.172806
35189;106.846641;-6.172898
35190;106.846594;-6.172977
35191;106.846629;-6.172985
35192;106.846586;-6.173057
35193;106.846524;-6.173056
35194;106.84652;-6.173106
35195;106.846581;-6.172598
35196;106.846571;-6.172668
35197;106.84657;-6.172774
35198;106.846709;-6.172776
35199;106.846752;-6.17278
35200;106.846756;-6.172614
35201;106.846755;-6.172549
35202;106.84681;-6.17262
35203;106.846848;-6.172794
35204;106.84686;-6.172616
35205;106.846759;-6.172518
35206;106.84677;-6.172368
35207;106.847031;-6.172384
35208;106.847007;-6.172622
35209;106.846999;-6.172684
35210;106.846913;-6.1728
35211;106.846959;-6.172805
35212;106.847039;-6.172806
35213;106.847059;-6.172686
35214;106.847128;-6.17276
35215;106.84718;-6.17277
35216;106.847169;-6.172832
35217;106.847238;-6.172836
35218;106.847249;-6.172722
35219;106.847192;-6.172689
35220;106.847283;-6.17279
35221;106.847275;-6.172841
35222;106.847367;-6.172849
35223;106.847373;-6.17273
35224;106.847371;-6.172694
35225;106.847477;-6.172864
35226;106.847545;-6.17287
35227;106.847556;-6.172702
35228;106.847554;-6.172628
35229;106.847113;-6.17262
35230;106.847149;-6.172622
35231;106.847194;-6.172629
35232;106.847202;-6.172589
35233;106.847287;-6.172696
35234;106.847388;-6.172612
35235;106.847062;-6.172568
35236;106.847014;-6.172565
35237;106.847071;-6.172477
35238;106.847172;-6.172525
35239;106.847173;-6.172486
35240;106.847212;-6.172494
35241;106.847261;-6.172498
35242;106.847306;-6.172502
35243;106.84731;-6.172398
35244;106.84722;-6.172396
35245;106.847183;-6.172394
35246;106.847149;-6.172392
35247;106.847377;-6.172406
35248;106.847572;-6.172502
35249;106.847541;-6.172409
35250;106.846389;-6.173193
35251;106.846296;-6.173108
35252;106.846322;-6.173265
35253;106.846373;-6.173312
35254;106.846346;-6.173366
35255;106.846364;-6.173457
35256;106.846443;-6.173314
35257;106.846418;-6.17311
35258;106.846476;-6.173074
35259;106.846519;-6.173145
35260;106.846519;-6.173181
35261;106.846522;-6.173264
35262;106.84662;-6.17327
35263;106.846616;-6.17319
35264;106.846629;-6.173124
35265;106.846611;-6.17332
35266;106.846611;-6.173408
35267;106.84624;-6.173162
35268;106.846265;-6.173233
35269;106.846279;-6.173304
35270;106.846296;-6.173392
35271;106.846295;-6.173477
35272;106.846229;-6.173401
35273;106.846224;-6.173341
35274;106.846208;-6.173238
35275;106.846164;-6.173132
35276;106.846127;-6.173136
35277;106.846143;-6.17336
35278;106.846017;-6.172952
35279;106.845954;-6.172922
35280;106.845881;-6.172918
35281;106.845852;-6.173068
35282;106.845834;-6.173172
35283;106.84595;-6.173142
35284;106.845865;-6.173245
35285;106.846079;-6.173126
35286;106.846013;-6.173322
35287;106.846064;-6.173502
35288;106.84595;-6.173334
35289;106.845968;-6.173389
35290;106.845995;-6.173466
35291;106.84602;-6.17354
35292;106.845824;-6.173246
35293;106.845816;-6.173288
35294;106.845828;-6.173386
35295;106.84583;-6.173436
35296;106.845834;-6.17351
35297;106.846162;-6.173425
35298;106.8462;-6.173496
35299;106.846121;-6.173424
35300;106.846719;-6.172312
35301;106.846586;-6.172308
35302;106.846775;-6.172318
35303;106.846834;-6.172324
35304;106.854796;-6.18585
35305;106.8469;-6.172329
35306;106.854913;-6.185835
35307;106.855024;-6.185779
35308;106.854928;-6.185667
35309;106.854849;-6.185665
35310;106.854963;-6.185533
35311;106.855005;-6.185635
35312;106.855101;-6.185557
35313;106.855162;-6.185469
35314;106.854972;-6.185482
35315;106.854976;-6.185447
35316;106.855071;-6.185437
35317;106.85479;-6.185729
35318;106.854559;-6.185619
35319;106.846972;-6.172329
35320;106.846974;-6.17218
35321;106.846978;-6.172064
35322;106.847035;-6.172065
35323;106.847023;-6.17226
35324;106.847022;-6.172328
35325;106.847061;-6.172329
35326;106.847063;-6.172172
35327;106.847067;-6.172064
35328;106.846481;-6.172102
35329;106.84643;-6.172098
35330;106.846371;-6.172094
35331;106.84639;-6.172053
35332;106.846325;-6.171989
35333;106.846213;-6.172144
35334;106.846036;-6.172126
35335;106.846048;-6.172178
35336;106.846044;-6.17225
35337;106.845992;-6.172141
35338;106.854515;-6.185617
35339;106.846025;-6.171978
35340;106.854611;-6.185435
35341;106.854677;-6.185439
35342;106.85478;-6.185447
35343;106.854647;-6.185354
35344;106.854792;-6.185357
35345;106.854678;-6.185258
35346;106.854535;-6.185246
35347;106.854661;-6.185158
35348;106.854663;-6.185081
35349;106.847112;-6.172061
35350;106.847097;-6.17226
35351;106.854551;-6.185073
35352;106.847096;-6.172336
35353;106.854563;-6.184982
35354;106.847172;-6.172341
35355;106.854712;-6.184998
35356;106.84718;-6.172266
35357;106.854815;-6.185005
35358;106.847185;-6.172212
35359;106.854566;-6.184893
35360;106.847164;-6.172172
35361;106.854822;-6.18491
35362;106.847169;-6.172125
35363;106.847175;-6.172065
35364;106.854578;-6.184802
35365;106.854737;-6.184806
35366;106.847238;-6.172064
35367;106.854838;-6.184811
35368;106.847223;-6.172341
35369;106.85469;-6.184727
35370;106.854737;-6.184725
35371;106.854832;-6.184727
35372;106.84727;-6.172342
35373;106.847371;-6.172349
35374;106.847566;-6.172357
35375;106.84758;-6.172178
35376;106.847379;-6.172069
35377;106.854584;-6.184662
35378;106.847387;-6.17192
35379;106.854587;-6.184615
35380;106.847544;-6.171936
35381;106.854823;-6.184625
35382;106.847424;-6.171781
35383;106.854709;-6.184541
35384;106.847584;-6.171781
35385;106.85483;-6.184554
35386;106.847574;-6.172074
35387;106.854718;-6.184453
35388;106.854828;-6.184458
35389;106.854592;-6.184338
35390;106.854839;-6.184354
35391;106.85503;-6.184331
35392;106.854905;-6.184455
35393;106.855091;-6.184334
35394;106.85509;-6.184374
35395;106.855107;-6.184453
35396;106.8549;-6.184545
35397;106.855103;-6.184545
35398;106.855154;-6.184542
35399;106.854898;-6.18461
35400;106.854897;-6.184673
35401;106.85503;-6.184618
35402;106.855069;-6.184618
35403;106.846157;-6.172712
35404;106.855073;-6.184651
35405;106.855022;-6.184678
35406;106.85489;-6.184722
35407;106.855146;-6.184729
35408;106.854882;-6.184814
35409;106.855122;-6.184817
35410;106.855195;-6.184738
35411;106.854882;-6.18491
35412;106.855121;-6.184921
35413;106.855192;-6.184885
35414;106.854873;-6.184998
35415;106.855117;-6.184999
35416;106.855193;-6.184919
35417;106.85487;-6.18509
35418;106.854871;-6.185169
35419;106.855109;-6.18515
35420;106.85487;-6.185251
35421;106.855062;-6.185187
35422;106.855106;-6.18519
35423;106.85515;-6.18527
35424;106.855105;-6.185311
35425;106.854861;-6.185354
35426;106.85485;-6.18545
35427;106.855117;-6.185365
35428;106.85507;-6.18544
35429;106.855834;-6.185214
35430;106.855404;-6.185087
35431;106.855553;-6.185095
35432;106.855416;-6.184945
35433;106.855413;-6.184891
35434;106.855415;-6.184835
35435;106.855417;-6.18477
35436;106.855317;-6.184721
35437;106.855417;-6.184717
35438;106.855424;-6.184675
35439;106.855429;-6.184631
35440;106.855429;-6.184574
35441;106.855428;-6.184518
35442;106.855431;-6.184457
35443;106.855431;-6.184402
35444;106.855571;-6.184406
35445;106.855578;-6.184514
35446;106.855567;-6.184573
35447;106.855569;-6.184627
35448;106.855558;-6.184682
35449;106.855558;-6.184735
35450;106.855561;-6.184771
35451;106.855553;-6.184842
35452;106.855612;-6.184737
35453;106.855551;-6.184901
35454;106.855547;-6.184949
35455;106.855553;-6.185006
35456;106.855647;-6.18443
35457;106.855642;-6.184478
35458;106.855642;-6.184527
35459;106.855641;-6.184569
35460;106.855645;-6.184645
35461;106.855924;-6.184574
35462;106.855648;-6.184689
35463;106.855648;-6.184739
35464;106.855652;-6.184791
35465;106.855642;-6.184842
35466;106.855642;-6.184905
35467;106.855637;-6.184959
35468;106.85563;-6.18501
35469;106.855633;-6.185067
35470;106.855637;-6.185117
35471;106.8559;-6.185123
35472;106.855915;-6.18493
35473;106.855921;-6.184757
35474;106.85579;-6.184685
35475;106.855925;-6.184645
35476;106.845944;-6.1724
35477;106.845238;-6.164482
35478;106.845194;-6.164532
35479;106.845209;-6.164576
35480;106.845305;-6.164521
35481;106.845372;-6.164494
35482;106.845325;-6.164357
35483;106.845423;-6.164394
35484;106.845441;-6.16447
35485;106.845933;-6.172469
35486;106.845242;-6.164677
35487;106.845265;-6.164766
35488;106.845421;-6.164706
35489;106.845461;-6.164688
35490;106.845506;-6.164669
35491;106.845291;-6.164848
35492;106.845313;-6.164902
35493;106.845501;-6.164818
35494;106.84552;-6.164873
35495;106.845462;-6.164896
35496;106.845536;-6.16492
35497;106.845375;-6.165072
35498;106.845627;-6.164898
35499;106.845337;-6.165085
35500;106.845536;-6.165094
35501;106.845553;-6.165144
35502;106.845505;-6.165169
35503;106.845403;-6.165204
35504;106.845451;-6.165248
35505;106.845561;-6.165229
35506;106.845626;-6.165208
35507;106.845419;-6.165341
35508;106.845462;-6.165496
35509;106.845516;-6.16565
35510;106.845583;-6.165688
35511;106.845535;-6.165786
35512;106.845663;-6.165764
35513;106.845722;-6.165756
35514;106.845694;-6.165664
35515;106.845565;-6.165916
35516;106.845751;-6.165862
35517;106.845632;-6.165941
35518;106.845591;-6.165954
35519;106.845895;-6.165962
35520;106.845929;-6.16591
35521;106.846039;-6.165864
35522;106.84576;-6.165777
35523;106.845748;-6.165652
35524;106.84581;-6.165712
35525;106.845805;-6.16562
35526;106.845748;-6.165625
35527;106.84586;-6.165678
35528;106.845789;-6.165554
35529;106.845677;-6.165555
35530;106.845779;-6.165502
35531;106.845733;-6.165505
35532;106.845949;-6.165952
35533;106.846058;-6.165916
35534;106.846106;-6.165898
35535;106.846169;-6.165877
35536;106.846135;-6.165752
35537;106.846018;-6.165782
35538;106.846113;-6.165681
35539;106.846071;-6.165688
35540;106.846083;-6.172476
35541;106.845997;-6.165657
35542;106.845921;-6.172538
35543;106.845984;-6.165578
35544;106.845911;-6.172593
35545;106.845906;-6.165669
35546;106.845962;-6.165492
35547;106.846048;-6.165572
35548;106.845598;-6.164336
35549;106.845616;-6.164532
35550;106.845627;-6.164634
35551;106.845607;-6.164776
35552;106.845657;-6.164756
35553;106.845669;-6.164893
35554;106.845658;-6.164838
35555;106.84567;-6.164369
35556;106.845678;-6.164412
35557;106.845726;-6.164398
35558;106.845748;-6.164466
35559;106.845755;-6.164553
35560;106.845663;-6.164625
35561;106.845701;-6.164613
35562;106.845795;-6.164594
35563;106.8457;-6.16467
35564;106.845793;-6.16466
35565;106.845796;-6.164698
35566;106.845795;-6.16473
35567;106.845751;-6.164806
35568;106.845811;-6.164784
35569;106.845803;-6.164765
35570;106.845721;-6.164876
35571;106.84584;-6.164854
35572;106.845674;-6.165016
35573;106.845667;-6.164977
35574;106.845713;-6.16495
35575;106.84567;-6.165142
35576;106.845709;-6.165118
35577;106.845744;-6.165098
35578;106.84573;-6.165036
35579;106.845681;-6.165216
35580;106.845716;-6.1652
35581;106.845767;-6.165185
35582;106.845681;-6.165301
35583;106.845742;-6.165288
35584;106.845791;-6.165272
35585;106.858248;-6.155927
